Text,label
" Story Of Severely Disabled Man And His Mom Shows Just How Cruel The GOP ‘Healthcare’ Bill Really Is By now, everyone has seen the monstrosity that is the GOP Senate s so-called healthcare bill. At its core, it really is just a huge tax cut for the rich at the expense of the healthcare of poor, elderly, sick, and disabled Americans. We have all watched how disabled members of ADAPT, a decades-old disability rights organization that is largely responsible for the modern day Americans With Disabilities Act, were dragged bodily from their wheelchairs and other medical devices from Senate Majority Leader Mitch McConnell s (R-KY) office, all for exercising their First Amendment rights to protest the inhumane stripping of their life-saving care.We ve been talking about the political price of all of this for years. The GOP is in power, and they are determined to do what they have been wanting to do for the last seven years, which is take the healthcare President Barack Obama gave the nation away. They want to repeal the Affordable Care Act, also known as Obamacare. However, what we haven t been talking about is the real effects of all of this on real people.Mike Phillips appeared on MSNBC s The Last Word with Lawrence O Donnell, with Ari Melber sitting in for Lawrence, on Friday night. Mike had a pre-typed statement; you see, he cannot move or speak, but he can move his fingers long enough to communicate via a computer. It takes a very long time, though, and thus his statement was pre-written. His mother, Karen, takes care of him full time. He also has a personal caregiver. Many of these services are provided through Medicaid, which the cruel GOP massive tax cut for rich people healthcare bill cuts.If this bill becomes law, Mike and those like him and others living with all kinds of disabilities will be relegated to substandard nursing homes or institutions. Mike s mother explained that there is no facility in Florida, where they live, that is equipped to deal with Mike s needs. Therefore, not only would Mike be ripped from his home and loved ones, he d have to be shipped away to some institution for people with severe disabilities in another state, where his family would either have to relocate, or he d be surrounded by strangers, completely helpless and unable to speak out if he is being neglected or mistreated.One might ask the same question, Karen, Mike s mother asks in the video you are about to watch   how could this country treat its citizens this way? How could they harm and drag people from wheelchairs for standing up for their rights? How can they take healthcare from the most vulnerable among us?I ll tell you how. It s because Paul Ryan and Mitch McConnell exist and they are in charge, that s how. Paul Ryan admitted that he has been dreaming of ripping Medicaid to shreds since he was at college keggers, despite the fact that he used Social Security to get through college after his father died. He might have a pathological hatred of social programs now, but he wouldn t be where he is today without them. Mitch McConnell had polio as a child and grew up dirt poor. While he didn t get government care, he still recovered due to the kindness of strangers at a facility built by Franklin Delano Roosevelt. In other words, without help, McConnell would be poor, disabled, and likely in some kind of facility. However, thanks to this outside help. he somehow  made it,  and has spent his entire career outrunning his past as a poor kid with a disability. He s still running, as his number one mission in life is to deny the type of kind, compassionate care he received in his hour of need to those in similar situations today. These two men don t care who they hurt along the way   they just want to prove that who they are now has nothing to do with how they grew up.In other words, the two most powerful men in America are also the most dangerous to the most vulnerable Americans. They are out to prove that folks who didn t or couldn t  pull themselves up by their bootstraps,  or those who they believe are not properly contributing don t deserve to live and eat like the rest of us.Think the GOP isn t heartless? Watch the video below for your proof. Thank you, Mike and Karen, for sharing your story. Without further ado, here you are:Featured image via video screen capture",0
"Deputy Attorney General Rosenstein interviewed over FBI ex-director's firing: WSJ WASHINGTON (Reuters) - Special Counsel Robert Mueller’s office has interviewed U.S. Deputy Attorney General Rod Rosenstein about President Donald Trump’s firing of former FBI Director James Comey, the Wall Street Journal reported on Tuesday. Citing unnamed people familiar with the investigation, the Journal said the interview occurred in June or July. Mueller is looking into allegations of Russian meddling in the 2016 elections, possible collusion between the Trump campaign and Russia, and whether Trump may have obstructed justice by firing Comey in May. Mueller, himself a former FBI director, ultimately reports to Rosenstein because Attorney General Jeff Sessions has recused himself from the probe. The Journal said the handling of the interview “could be a sign that Mr. Mueller’s team doesn’t view Mr. Rosenstein as a central witness in its probe, as the deputy attorney general hasn’t withdrawn himself from overseeing it since that interview.” The paper quoted Ian Prior, a Justice Department spokesman, as saying: “As the deputy attorney general has said numerous times, if there comes a time when he needs to recuse, he will. However, nothing has changed.” A Justice Department spokeswoman and a representative for the special counsel both declined to comment to Reuters. The Russian government denies any attempt to influence the election, and the Republican president has repeatedly denied any collusion, calling the investigations a “witch hunt.” ",1
" Not Paying Taxes Doesn’t Make Trump ‘Smart,’ It Makes Him A Shamelessly Un-American Freeloader Trump, not surprisingly, took the bait during the first showdown between him and Hillary Clinton at the first presidential debate. He admitted to not paying income taxes (because it makes him  smart ), and a recent bombshell report from the New York Times may confirm what we already know: he doesn t pay a time in federal income taxes because he, as a  brilliant business man,  lost almost $1 billion, allowing him to forgo paying federal income taxes for almost 20 years. However, because he refuses to release the rest of his tax returns, no one can confirm nor deny this.When you allegedly skip out on paying your federal income taxes (especially for 20 years), that doesn t make you a  smart businessman,  that makes you a shameless freeloader. When you skip out on paying your income taxes, you don t pay for:The list goes on and on. It doesn t matter what party one is from (that includes you, Al Sharpton), or how you feel about taxes, we all owe them and we all contribute to this great country called the United States. And to have a presidential candidate be smug enough to say that not contributing to these programs make him  smart  is an insult to the millions of business owners who play by the rules and pay their fair share. While even illegal immigrants pay $1.1 billion a year in personal income taxes (out of $12 billion overall), the Trump campaign and its merry band of deplorables still think he s done nothing wrong. Maybe he didn t do anything illegal, but just because something is legal doesn t make it right or ethical (we ve heard that for years from Republicans).And the last 18 years aren t the only times Trump has skipped out on paying his fair share. According to the Clinton campaign website, Trump  payed zero, or nearly zero, in federal income taxes in 1978, 1979, 1984, 1991, and 1993.  So these 5 years, plus alleged 18 years from 1995 to 2013, means there have been at least 23 years Trump paid virtually nothing. Ask the middle class and lower class how much they paid in 23 years.So don t ever tell me Trump cares about our troops, vets or military ever again. Don t ever tell me Trump cares about tackling the national debt ever again. Don t ever tell me Trump cares about Social Security or our retirees. Because if he really, truly did, he wouldn t take his irresponsible budgeting and turn it into a personal gain for himself at the expense of the American taxpayers. If he truly cared, he would have stepped up and fulfilled his obligation to the country that has given him so much. People who have less than him (and who aren t even citizens) are giving more than he is.People from both sides do this. But the man is running as President of the United States. The other person? She pays her taxes. Go on her website, there s over 15 years of full tax returns on there.I might be able to look past Trump s skipping on taxes for over 20 years if he wasn t such a sleazy businessman. If Trump was actually charitable (when there isn t legal contingencies attached to it), I might be forgiving. If he actually paid his independent contractors (which he doesn t), I might look the other way. If he didn t decimate local economies with his mishandling of money (he s done that several times), this wouldn t be as big an issue.For decades, local communities and economies have been cleaning up the messes he s made with his destructive, greedy behavior. For decades, small businesses have closed up shop, resulting in thousands of job losses, because he refused to pay them what they earned. And all the while this has been going on, we the taxpayers have been subsidizing his tax free lifestyle while he makes billions more. That right there is what s at the heart of this   it s not the fact that he used an unfair tax system to his advantage, it s that it s unethical, and it s un-American, and he puts on a facade of caring when everyone knows he d do it again in a heartbeat.There is no difference between Donald Trump and the common small town snake oil salesman, and his supporters are the townspeople   being manipulated into believing what he did (and will continue to do) is actually good for them. It s amazing that the same people who complain about  lazy minorities  and working poor not paying their taxes are all of a sudden A-OK with this guy skipping out on paying billions in taxes for 23 years.Some people can t afford to pay their taxes. Some people misfile their taxes and owe back-pay. But you want to know the difference between these people and Donald Trump? In Trump s own words, these people don t have  seven billion fucking dollars in the bank! That little zinger was said in 2011 at his Comedy Central Roast   2011, one of the years Trump wasn t paying federal income taxes, yet he had seven billion f-ing dollars in the bank. Good to know.The 2016 Republican Presidential candidate is officially the Freeloader candidate, and we re all paying for his  smart  business savvy. I hope it was worth it. And if you think Trump is going to eliminate this little loophole, knowing who his friends in business are, you ve got another thing coming to you.Featured image via Jessica Kourkounis/Getty Images",0
" WATCH: Trump Loves The GOP Healthcare Bill But Kellyanne Conway Doesn’t Want His Name On It If Trump isn t willing to attach his name to something, you know it must really be bad no matter how  wonderful  he says it is.On Monday, House Republicans passed what they dubiously refer to as the  American Healthcare Act,  which repeals the Affordable Care Act.The bill would strip healthcare from millions of Americans, including the millions who were able to access Medicaid coverage. The bill also defunds Planned Parenthood and sticks senior citizens with higher costs among a litany of other things that screw over the American people.On Tuesday, Donald Trump praised the bill on Twitter.Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster   is imploding fast!  Donald J. Trump (@realDonaldTrump) March 7, 2017Of course, the only reason why the Affordable Care Act is  imploding  is because Trump and Republicans have been sabotaging it.But as  wonderful  as Trump says the  Make America Sick Again  bill is, his propaganda minister Kellyanne Conway is desperate to make sure Trump s name is not attached to it.After being asked by Fox News host Bill Hemmer if it would be okay to call the bill  Trumpcare,  Conway was quick to reply that Trump s name should not be associated with it in such a way. It s the American Health Care Act, and I think it s aptly named that for this reason,  Conway said.  It wants to cover, it wants everyone to have access to coverage, and that is something that didn t happen under Obamacare  I ll call it Trumpcare if you want to, but I didn t hear President Trump say to any of us,  I want my name on that.  It s not about branding according to someone s name. This is serious business. Here s the video via YouTube:Gee, that didn t stop Republicans from branding the Affordable Care Act as  Obamacare,  even though the landmark healthcare law was  aptly named  because it actually made healthcare more accessible and affordable for millions of Americans.Trump s  American Healthcare Act  only strips millions of Americans of their healthcare coverage. It does nothing to give coverage to everyone. If Trump wants to cover all Americans he would push for universal healthcare, not a bill that takes healthcare away from millions, including people who voted for him.The real reason why Conway doesn t want Trump s name on the bill is because it s a bad bill that will harm a lot of people. In fact, it will likely lead to the deaths of many Americans.Trump and his Republican sycophants don t give a shit about all the people they are going to hurt by repealing the Affordable Care Act. Ad they certainly do not care about this country and its future. They only care about themselves.Featured image via screenshot",0
" Trump’s Administration Was Just Caught Up In Prostitution Scandal; Here’s How It Went Down (DETAILS) While it can be said that no one is immune from punishment, a terrific example of that fact is how a Secret Service agent who was on Mike Pence s detail just got himself arrested.Why was he arrested? For getting caught soliciting sex from a prostitute.According to CNN:  a Secret Service agent on Vice President Mike Pence s detail has been suspended from official duties after meeting a prostitute at a Maryland hotel. One law enforcement source says the agent was caught after police saw him exiting the hotel. Apparently, this is how it all went down: The police responded to a call from the hotel manager who became suspicious of activity in one of the rooms. The source said this was not a sting. Now, even though the agent was off duty and wasn t currently guarding the *vice president, it is still illegal to solicit sex.CNN reports: A Secret Service spokesperson, speaking on the record, acknowledges  an alleged incident  occurred and says it involved an off-duty Secret Service employee and said that the matter is under investigation by the Office of Professional Responsibility to determine the facts.According to the spokesperson, the employee was required to surrender his weapon and official gear and was placed on administrative leave. The employee s security clearance and access to all Secret Service facilities has also been suspended. Tsk tsk. You d think someone, especially in the Secret Service, would know better. Especially considering the history of prostitutes with agents in the Secret Service.Who can forget the Colombian prostitute scandal of 2012 when nine Secret Service agents had been discovered bringing hookers back to their rooms?Mike Pence s former Secret Service agent will be disciplined, but it still doesn t look good for the entire United States Secret Service, or the *vice president for that matter. And you can only guess the big guy in the Oval Office doesn t like it. No, not Bannon, the other big guy.(*pending investigation into Russian interference in the 2016 election)Featured Photo by Alex Wong/Getty Images",0
"Trump speaks to Merkel, Macron, Trudeau and May after climate speech: official WASHINGTON (Reuters) - U.S. President Donald Trump spoke by phone on Thursday to German Chancellor Angela Merkel, French President Emmanuel Macron, Canadian Prime Minister Justin Trudeau and British Prime Minister Theresa May to explain his decision to withdraw from the Paris climate accord, a senior White House official said. ",1
" Trump’s Muslim Ban Gets The OK – At Least, Part Of It There s been development with Trump s Muslim ban and it s not good.On Monday, the Supreme Court not only decided to hear the Trump Administration s challenge against the ruling that blocked his Muslim ban executive order but will allow enforcement of parts of the Muslim ban while the case moves forward.According to The Guardian, the court said the ban on visitors from Iran, Libya, Somalia, Sudan, Syria and Yemen could be enforced as long as those people lack a  credible claim of a bona fide relationship with a person or entity in the United States. So refugees that don t already have ties in the U.S. (that will be a majority of the refugees) won t be able to come into the U.S. Because of the few, many are punished.Trump has championed this ban far and wide, instilling Islamphobia left and right. He believes that by restricting travel from six predominantly Muslim countries, it will protect the U.S. from terrorist attacks.Because, you know, we are perfectly safe and never have any sort of violence going on by our own citizens. Nope. Perfectly, 100% safe and serene and we need to keep it that way.CNBC reminds us that critics and some federal court rulings have argued that it targets immigrants based on religion, after Trump called for a  total and complete shutdown  of Muslims entering the U.S. as a candidate.Yes, that is exactly what it s doing. It s painting all Muslims are  evil  and  dangerous.  It s awful and disgusting. For the record, more Americans are killed by their furniture than  Islamic terrorists. To heat things up further, three justices   including Trump appointee Neil Gorsuch   said they would have let the executive order go into effect in full.With that in mind, who knows what the outcome of the Muslim ban hearing will be. We will find out soon, however, as the hearing will take place in the fall.Featured image via Creative Touch Imaging Ltd./NurPhoto via Getty Images",0
"More Americans want 'independent' investigation of Trump: Reuters/Ipsos poll  NEW YORK (Reuters) - A majority of Americans, including a growing number of Republicans, want to see an “independent investigation” sort out any connections between Russia and President Donald Trump during the 2016 election campaign, according to a Reuters/Ipsos opinion poll released on Monday.  The May 10-14 poll, which was conducted after Trump fired FBI Director James Comey, suggests the public is increasingly uneasy with allegations of meddling by the Russians in the U.S. election. Trump’s dismissal of Comey, who was leading the Federal Bureau of Investigation’s probe into ties between the White House and Russia, intensified calls by Democrats for an independent probe.  According to the poll, 59 percent of adults, including 41 percent of Republicans and 79 percent of Democrats, agreed that “Congress should launch an independent investigation into communications between the Russian government and the Trump campaign during the 2016 election.”  That compares with 54 percent of all adults, including 30 percent of Republicans and 81 percent of Democrats, who felt that way when the poll last asked the question in February.   “I really don’t know what to believe anymore,” said John Kremer, 74, a Trump supporter from Birmingham, Alabama, who wants an independent investigation. Kremer does not think Trump had any illegal contact with the Russians, but he does not like the way the president is handling he issue.  “If Comey hadn’t been fired, I would have been comfortable with the results of their investigation,” Kremer said. “My concern now is whether he (Trump) is trying to minimize the investigation.”  The Reuters/Ipsos poll also found that public confidence in the executive branch and in Congress has eroded since the Nov. 8 election. Thirty-six percent of Americans said they had “hardly any confidence at all” in the executive branch and 43 percent said they felt that way about Congress. That is up from 30 percent and 37 percent, respectively, who answered that way in a November poll.  When asked who should replace Comey, 48 percent wanted an FBI outsider with “credible” experience in law or law enforcement. Thirty-seven percent said they wanted “someone from within the FBI” while 5 percent wanted an FBI outsider who is “close to the Trump administration.”  The Reuters/Ipsos poll was conducted online in English in all 50 states and Washington, D.C. It included responses from 1,541 adults, including 515 Republicans and 686 Democrats. The poll has a credibility interval, a measure of accuracy, of 3 percentage points for the entire group, 5 percentage points for Republicans and 4 percentage points for Democrats.  Click here for the complete poll with a description of the methodology: tmsnrt.rs/2qKmISD ",1
" S.C. GOP Rep. Beat Wife To A Bloody Pulp In Front Their Kids After She Caught Him ‘Cheating’ When you get caught cheating, there are very few appropriate responses.  Groveling for forgiveness  generally is the best. Needless to say, South Carolina GOP Rep. Chris Corley probably handled things a little bit incorrectly when he found himself in that situation.The Aiken Standard reports that Corley was arrested after a brutal attack on his wife on Tuesday after he was  caught cheating.  According to arrest warrants, Corley cause[d] physical harm and injury  to his wife by  striking her about the head and face with a closed fist and further did, after threatening to kill the victim, point a Smith & Wesson   handgun at the victim causing her to fear for her life.  He only stopped assaulting her because he heard kids screaming and noticed blood coming from her head. Then, he went to his car to grab the only thing that could make him feel better   his gun   for more abuse:Corley, according to the victim, then went to a car, where he came back inside and pointed a handgun at the woman and said he was going to kill himself, and then went into the bedroom.The woman fled the home with the children to a family member s house across the street, the report said.Corley told police that he and the woman got into a verbal argument, because the victim thought he was cheating on her. He said the woman attempted to strike him in the face with her first, where he then pushed the victim off of him.Corley said during the push, the woman scratched him in the forehead. The situation is so horrible that Republican State Senator spoke out to denounce Corley   just kidding! He called it a  very unfortunate situation  and said he was praying for Corley and his family. S.C. GOP Chairman Matt Moore also spoke out, saying that his  thoughts and prayers are with his wife and children. House Speaker Jay Lucas  office confirmed that his office has been notified of pending charges against Corley. If and when an indictment is issued, the Speaker will take the necessary action to comply with the law and maintain the dignity of the House of Representatives,  the Speaker s office said in a statement.  Because the matter is still under investigation, further inquiries should be directed to the Second Circuit Solicitor s Office. The state Senator was charged with first-degree domestic violence and pointing and presenting firearms at a person.Featured image via FITS News",0
"Factbox: Trump on Twitter (December 5) - Utah national monuments The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited the statements or confirmed their accuracy.  @realDonaldTrump : - Yesterday, I was thrilled to be with so many WONDERFUL friends, in Utah’s MAGNIFICENT Capitol. It was my honor to sign two Presidential Proclamations that will modify the national monuments designations of both Bears Ears and Grand Staircase Escalante... here [1246 EST] - Join me this Friday in Pensacola, Florida at the Pensacola Bay Center! Tickets: here [1813 EST] -- Source link: (bit.ly/2jBh4LU) (bit.ly/2jpEXYR) ",1
"Syrian jets take off from air base U.S. missiles struck: Syrian Observatory BEIRUT (Reuters) - Syrian warplanes took off from an air base which was hit by U.S. cruise missiles on Friday, and carried out air strikes on rebel-held areas in the eastern Homs countryside, the Syrian Observatory for Human Rights said. The U.S. Navy had fired dozens of missiles at the air base near Homs city in response to a chemical attack this week which Washington and its allies blamed on the Damascus government. The British-based Observatory, a group monitoring the Syrian war using sources on the ground, said eight people had been killed in the U.S. attack. The extent of the damage to the Shayrat air base was not entirely clear, but the Syrian warplanes had “done the impossible” in order to continue using it for sorties, the Observatory told Reuters. ",1
"Flynn could prove to be key asset in Mueller's U.S. campaign probe, sources say WASHINGTON/NEW YORK (Reuters) - Lawyers for former national security adviser Michael Flynn have halted communications with U.S. President Donald Trump’s legal team, a potentially critical step in the probe into contacts between Trump’s election campaign and Russia, sources familiar with the investigation said on Friday. Flynn’s lawyer, Robert Kelner, called John Dowd, Trump’s private lawyer, on Wednesday to say the matter had reached a point where the two could no longer could discuss it, two people familiar with the call told Reuters on Friday. The New York Times first reported that the two sets of lawyers had stopped communicating.  Flynn, a retired Army general, is a central figure in a federal investigation led by Special Counsel Robert Mueller into whether Trump aides colluded with alleged Russian efforts to boost his 2016 presidential campaign. It was not clear whether Kelner made the call because he had negotiated a plea agreement with Mueller for Flynn to cooperate in the probe, or because Flynn had decided to engage with Mueller, said two other sources. “No one should draw the conclusion that this means anything about General Flynn cooperating against the president,” Jay Sekulow, another attorney for Trump, said on Thursday.     Dowd on Friday declined to comment on the matter, as did Peter Carr, Mueller’s spokesman. Kelner also declined to comment. White House officials also have declined to comment. The cooperation of Flynn, who was a top campaign adviser before becoming Trump’s national security adviser in the White House, would be a major asset in Mueller’s investigation. In March, as he unsuccessfully sought immunity for his client to testify to House and Senate investigations into the issue, Kelner said, “Mr. Flynn certainly has a story to tell, and he certainly wants to tell it, should the circumstances permit.”  Two sources familiar with Mueller’s investigation said Flynn may be able to provide insight into three major areas of inquiry. These are: any collusion between the Trump campaign and Russia in the 2016 campaign; money laundering and other possible financial crimes by Trump aides; and whether Trump sought to obstruct justice when he fired former FBI Director James Comey in May, as Comey was probing the Trump campaign’s dealings with Russia. Russia has denied interfering in the election. Trump has repeatedly denied any collusion with Russia by his campaign and has called the inquiry a witch hunt. Two congressional officials involved in separate probes into the Trump campaign’s contacts with Russia said one key area of investigation is whether Flynn or other advisers to Trump ever suggested U.S. economic sanctions on Russia could be lifted in exchange for favorable business deals. Possible deals include a proposed commercial nuclear power project involving Russian firms that Flynn in recent years worked to promote to potential clients in the Middle East, sources familiar with the project told Reuters. “At this point, there is no evidence of an effort to negotiate that kind of deal, but Flynn is near the top of the list of people who probably would know if there was any such effort,” said one of the congressional officials, also speaking on the condition of anonymity. Trump fired Flynn on Feb. 13, after disclosures that Flynn had discussed U.S. sanctions on Russia with then Russian Ambassador Sergei Kislyak in December, the month before Trump took office, and later misled Vice President Mike Pence about the conversations. Flynn has acknowledged contacts with Kislyak dating back to 2013, but beyond saying they covered a variety of subjects has said nothing about the content of their conversations during Trump’s campaign and after his election. Flynn has been under scrutiny by the special counsel in a number of areas, sources familiar with the investigation have said. Mueller has been investigating whether Flynn knowingly made false statements to the government about his foreign travels, income, and contacts on his security clearance form. Flynn also has come under scrutiny for work on behalf of Russian clients, and over whether his work for a businessman with ties to Turkish President Recep Tayyip Erdogan was lawful.  Mueller has been investigating Flynn’s son, Michael Flynn, Jr.’s, involvement in some of his father’s business dealings in Russia, Turkey, and elsewhere, the sources said, and that could provide a potent additional incentive for Flynn to cooperate. Barry Coburn, a lawyer for Flynn’s son, declined to comment. ",1
"White House to host fresh biofuels talks to help refiners: sources (Reuters) - The White House will host talks between the rival oil and ethanol industries on Wednesday in hopes of brokering a deal to help refiners struggling to meet the country’s biofuels policy, according to sources familiar with the matter. The meeting comes after the White House last week pressured Midwest lawmakers to take part in talks over possible tweaks to the Renewable Fuels Standard, a law that requires refiners to blend increasing amounts of biofuels, mainly corn-based ethanol, into the nation’s fuel supply each year. A handful of refiners say the law is threatening to put them out of business. But ethanol interests have said the refineries can pass along the costs at the pumps and have vehemently opposed any changes to the regulation. The meeting on Wednesday will include staff from the offices of Republican Senators Ted Cruz of Texas and Pat Toomey of Pennsylvania, both representing the oil-refining industry, according to the sources.  On the corn side, staff will be present from the offices of Republican Senators Chuck Grassley and Joni Ernst of Iowa, along with Deb Fischer of Nebraska, the sources said. Staff from the Environmental Protection Agency and the U.S. Department of Agriculture were also expected to attend. A spokesman for Grassley confirmed that “staff-level dialogue and meetings” were under way but did not provide details. Officials for the other senators and the White House did not comment. One source familiar with the matter said the meeting would likely focus on short-term fixes to help oil refiners on the U.S. East Coast who say they are struggling with the costs of meeting the RFS requirements. Refining companies - like Philadelphia Energy Solutions PESC.N and Monroe Energy, both of Pennsylvania, along with Texas giant Valero Energy Corp (VLO.N) - that do not have adequate facilities to blend biofuels into their products are required to purchase blending credits called RINs from rivals that do. RINs prices have surged this year.  The source said talks on Wednesday could center on solutions like a price cap for RINs or waivers to certain refiners that are at risk of going bankrupt without relief. The governors of both Texas and Pennsylvania have already formally requested such waivers from the administration. The industry has requested tweaks to the policy in the past that would cut the annual volume targets for biofuels, allow ethanol exports to be counted against those targets, or shift the blending burden to supply terminals from refiners. But the Trump administration has ruled in favor of Big Corn and against the refining industry in a series of decisions this year.  Last month, the Environmental Protection Agency, the regulator which administers the RFS, slightly increased biofuels volumes targets for 2018. The refining industry has also been seeking a longer-term overhaul of the RFS before it expires in 2022, but such a change would require an act of Congress and has met with stiff resistance from the corn lobby. The RFS was introduced more than a decade ago by President George W. Bush as a way to boost U.S. agriculture, slash energy imports and cut emissions, and it has since fostered a market for ethanol amounting to 15 billion gallons a year. ",1
"Russian lawmaker says U.S. sanctions hits joint fight against terror: RIA MOSCOW (Reuters) - Cooperation between Russia and the United States in fighting terrorism will be complicated if possible at all due to a draft U.S. sanctions bill targeting Moscow, the RIA news agency cited prominent Russian senator Franz Klintsevich as saying on Wednesday. ",1
" Dan Rather: Trump’s First Two Months In Office Is Worst Start He’s Ever Seen Legendary newsman Dan Rather has lived through and covered several presidencies so he knows what he s talking about.Rather was just a boy of 13 when Franklin D. Roosevelt died in 1945. In 1950, he began his career in journalism while Harry Truman was in office.Since then, Rather has witnessed every presidential beginning and has even reported on them.And according to Rather, Donald Trump s first two months in the presidency are the worst he has ever seen.Rather posted his observation on Facebook early Monday morning, even going so far as to quip that the only president who had a worse start was William Henry Harrison, who died one month after being sworn in.We re roughly two months into the Trump Presidency, and it is the worst start to a time in office I have ever seen. I am not alone in this conclusion. Many Presidential scholars are saying it s the worst start of any Presidency in the history of the country.Now William Henry Harrison in 1841 talked too long in the cold of his inauguration. He caught pneumonia and died a month later. So, yes, I suppose you could say that his time was worse.One of those Presidential scholars is Douglas Brinkley, who said that that Trump s administration is so bad that treason is hanging over it. This is the most failed first 100 days of any president,  Brinkley concluded.Rather then briefly listed some of Trump s failures.So after two tumultuous, chaotic and in many ways outrageous months (an embarrassing defeat on ACA repeal, the deepening Russia probe, the striking down of the travel ban) where do we stand? Where does all of this go?Rather went on to warn the American people that  a weak President running a weak, ragtag administration is a prescription for trouble. Trouble internationally could come from enemies and other competitors who may see opportunities for advantage and overreach. Trouble internally could easily come from a worried, divided nation, and opportunistic ideologues and politicians who try to exploit the situation.Rather concluded by urging people to remain vigilant and continue fighting.Donald Trump and his entire administration is a bad joke. He has turned our nation into a laughingstock around the world and has repeatedly demonstrated that he is incompetent.Trump should resign before he embarrasses our country and himself even further.Featured Image: Matthew Eisman/Getty Images",0
" Trump BUSTED Checking Out Clinton’s Ass During Debate (VIDEO) What in the hell was Donald Trump doing? No, I m not talking about his threat to jail his opponent if he is elected, his lackluster explanation for his claim that he walks around sexually assaulting women and getting away with it because he s rich, or any of the many, many things he said and did that virtually ensured that Hillary Clinton will be the next President of the United States   I m talking about a video clip posted to Twitter that appears to show Trump   well, see for yourself.What exactly is Trump trying to do here while Hillary is answering a question. #debate pic.twitter.com/caXu9ZBVrE  Josh Jordan (@NumbersMuncher) October 10, 2016Yes, in the few-second clip, Trump saunters over behind Clinton, his eyes directed toward her rear-end. He then abruptly lifts his head upward after, well, apparently taking a brief look at the ass of woman who will be curb-stomping him at the polls American History -style (except the Nazis are on his side) in November.Sure, there could be another explanation. Maybe he saw a penny, thought about picking it up, then realized that pennies are the currency of the poor. Was there a ball of lint on the former Secretary of State s back he considered picking off, but did not want to explain why he had just touched her abruptly? Or was he just doing what he does best and being a letch?You might be thinking,  This seems a bit far-fetched. There must be another explanation.  Yeah, well so did feeling up his daughter onstage, but he covered that pretty well during the Republican National Convention   and he is, after all, the guy who inspired garage band names everywhere with the phrase  grab  em by the pussy. Watch Trump feel up his daughter below, because why the f*ck not at this point?Vote on November 8   and if you need any help deciding for whom you should vote, go for the one who isn t going to court just after the election for the alleged rape of a 13-year-old girl.Featured image via screengrab",0
" Trump Campaign Manager Busted In Another HUGE Lie, Worked For A Decade To ‘Benefit Putin Government’ (DETAILS) More information about Donald Trump s Russian ties keeps coming out and now another shoe has dropped. According to the Associated Press, Paul Manafort, who served as Trump s campaign manager in 2016, spent about ten years working to  benefit  Vladimir Putin. His job? To make Putin not look like a murderous dictator.The AP reports:Manafort proposed in a confidential strategy plan as early as June 2005 that he would influence politics, business dealings and news coverage inside the United States, Europe and the former Soviet republics to benefit the Putin government, even as U.S.-Russia relations under Republican President George W. Bush grew worse. Manafort pitched the plans to Russian aluminum magnate Oleg Deripaska, a close Putin ally with whom Manafort eventually signed a $10 million annual contract beginning in 2006, according to interviews with several people familiar with payments to Manafort and business records obtained by the AP. Manafort and Deripaska maintained a business relationship until at least 2009, according to one person familiar with the work.Trump, his administration, and Manafort himself have spent months downplaying his involvement with Russia, even after he left the campaign because of his Russian ties. But it turns out that Manafort was apparently far closer to Putin than he ever let on.In a memo to Deripaska in 2005, Manafort wrote that we are now of the belief that this model can greatly benefit the Putin Government if employed at the correct levels with the appropriate commitment to success.  The effort, he explained, will be offering a great service that can re-focus, both internally and externally, the policies of the Putin government. Manafort responded with a statement that said his dealings with Deripaska are being unfairly painted as  inappropriate or nefarious  and insists this is all just part of a massive  smear campaign. I worked with Oleg Deripaska almost a decade ago representing him on business and personal matters in countries where he had investments,  Manafort said.  My work for Mr. Deripaska did not involve representing Russian political interests. This latest disclosure comes after FBI Director James Comey confirmed on Monday that the bureau is investigating not just Russia s interference in the U.S. election, but also the possibility that Trump colluded with them to sway the election.You can watch more on this story here, via MSNBC:Featured image via video screen capture",0
